agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
220,den520d.map,PIBT,1,44032,40939,404,404,91,1000,den520d-random-10.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,94,0,den520d-random-10.scen
220,den520d.map,PIBT,1,44032,40939,404,404,94,1000,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,92,0,den520d-random-18.scen
260,den520d.map,PIBT,1,53388,48406,404,404,109,1000,den520d-random-12.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,99,0,den520d-random-12.scen
260,den520d.map,PIBT,1,53388,48406,404,404,107,1000,den520d-random-7.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,101,0,den520d-random-7.scen
260,den520d.map,PIBT,1,53388,48406,404,404,104,1000,den520d-random-19.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,98,0,den520d-random-19.scen
260,den520d.map,PIBT,1,53388,48406,404,404,104,1000,den520d-random-15.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,101,0,den520d-random-15.scen
260,den520d.map,PIBT,1,53388,48406,404,404,103,1000,den520d-random-23.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,97,0,den520d-random-23.scen
260,den520d.map,PIBT,1,53388,48406,404,404,116,1000,den520d-random-17.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,136,0,den520d-random-17.scen
260,den520d.map,PIBT,1,53388,48406,404,404,106,1000,den520d-random-4.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,113,0,den520d-random-4.scen
260,den520d.map,PIBT,1,53388,48406,404,404,112,1000,den520d-random-25.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,99,0,den520d-random-25.scen
260,den520d.map,PIBT,1,53388,48406,404,404,102,1000,den520d-random-3.scen
260,den520d.map,PIBTOLD,1,53813,48406,404,404,104,0,den520d-random-3.scen
260,den520d.map,PIBT,1,53388,48406,404,404,114,1000,den520d-random-6.scen
