agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,1,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,4,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,16,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,64,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,256,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBTOLD,1,2395,1951,54,54,2,0,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,1,5501,3549,71,59,6,0,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5229,3549,100000,59,6800,1,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5440,3549,100000,59,6983,4,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5171,3549,100000,59,9330,16,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5225,3549,100000,59,7691,64,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5106,3549,100000,59,10430,256,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,3549,71,59,4,0,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,208660,4803,100000,59,8551,0,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,8936,4803,100000,59,14713,1,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,8183,4803,100000,59,11566,4,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,8386,4803,100000,59,11055,16,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,8396,4803,100000,59,12534,64,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBT,0,7930,4803,100000,59,17721,256,random-32-32-20-random-6.scen
200,random-32-32-20.map,PIBTOLD,0,208660,4803,100000,59,5152,0,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,1013296,6336,100000,59,12259,0,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,12943,6336,100000,59,22353,1,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,12983,6336,100000,59,18028,4,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,12891,6336,100000,59,16795,16,random-32-32-20-random-6.scen
